0.668775	-0.062318943	0.11484313	-0.019857053	-0.09564914	-0.33090076	0.106474526	-0.04017404	0.018936682	-0.024266949	-0.08211932	0.06551546	0.0038512326	-0.020350996	-0.025250612	0.046353582
0.5449865	-0.011177173	0.03270369	0.02592445	-0.10758316	-0.27384955	0.062436305	-0.009196787	-0.042679094	-0.019329572	-0.02435515	-0.02701518	0.057020623	-0.006128016	0.020792944	0.014467077
0.9093522	0.28822222	-0.21005677	0.28467438	-0.4463308	-0.61977196	-0.21896018	0.2853463	-0.31148088	0.21908696	0.28583607	-0.2398321	-0.26749292	0.26909	-0.25756678	-0.3434023
0.5186082	0.001754698	0.00597116	0.05989476	-0.15368241	-0.2450231	0.042414077	0.036400076	0.0059618447	0.0480775	-0.016846018	0.0070863394	0.013475424	0.050654043	-0.073165394	0.021876948
0.5193572	-0.11947427	0.11836869	-0.04679082	-0.051416524	-0.11460762	0.12858644	-0.12712972	0.09262404	-0.099067904	-0.16002496	0.08179691	0.09530823	-0.098371014	0.10369371	0.07415167
0.5184525	-0.06492084	0.09446116	-0.0014861298	-0.07690733	-0.20005764	0.084820345	-0.06299739	0.03762696	-0.0073821223	0.0075159464	-0.009328429	0.06104946	-0.05470043	0.04805167	0.015838446
0.4633427	0.16820976	-0.17468455	0.20646672	-0.2390716	-0.3905668	-0.08231837	0.15071198	-0.2015041	0.14593561	0.16194825	-0.17089985	-0.14622276	0.21331464	-0.15336846	-0.2104857
0.368148	-0.11353254	0.14593264	-0.051115215	0.048221555	-0.060914982	0.1052557	-0.026090365	0.10621106	-0.08635844	-0.12241098	0.11679217	0.06281762	-0.086991765	0.12462205	0.06605688
0.5374634	-0.06956839	0.0655025	0.0083032455	-0.034347378	-0.13695723	0.12131926	-0.036380503	0.028059987	-0.05110885	-0.083788946	0.074732944	0.039397538	-0.045119356	0.06704137	-0.020706406
0.5934997	-0.1053989	0.13522108	-0.114197314	0.03139875	-0.093586296	0.13040484	-0.09904974	0.1104254	-0.16712761	-0.15393358	0.14656562	0.12367361	-0.15027787	0.05659789	0.10738368
0.23388043	-0.075103134	0.09301369	-0.059697255	-0.026984785	-0.08726935	0.089903094	-0.07588834	0.08175391	-0.03283366	-0.08977558	0.08241471	0.011389495	-0.06660963	0.06204947	0.061958715
0.34319004	0.11794925	-0.09614566	0.060920745	-0.19256988	-0.25250173	0.0054312698	0.04550628	-0.12296581	0.07611025	0.036219	-0.022291375	-0.08589032	0.10929239	-0.10131515	-0.057697352
0.5521032	-0.043819208	0.04910953	0.05047088	-0.08096159	-0.16552113	0.019024512	-0.015485447	0.023797855	-0.0373632	0.009066433	0.062156238	0.019886112	0.02236141	0.020509256	-0.023686923
0.41256648	-0.9322814	0.97477627	-0.9686382	0.8461874	0.7691694	0.9648204	-0.9266992	0.9275516	-1.006671	-0.9964242	0.93012816	1.0302589	-0.995527	1.0155636	0.9736708
0.4344132	-0.051192194	0.041581333	0.02291591	-0.09366204	-0.08405348	0.08319309	-0.055903386	-0.02760237	-0.025453009	-0.022109253	0.016900128	0.006730928	-0.06635228	0.027125629	0.034541007
0.413091	-0.097094685	0.08322812	-0.019869698	0.009300134	-0.036051318	0.114979655	-0.07928283	0.034812167	-0.041870687	-0.064764634	0.041897956	0.12998652	-0.10669691	0.061540224	0.030784432
0.41964343	0.17824985	-0.20046316	0.27574378	-0.26713318	-0.39635554	-0.17660837	0.23872334	-0.23167107	0.2190867	0.22284691	-0.20621988	-0.21134011	0.2341219	-0.22578229	-0.25703874
0.2856054	0.17384332	-0.1487772	0.17862985	-0.21171361	-0.33255884	-0.21899185	0.21246341	-0.2154731	0.19652028	0.19034362	-0.21709883	-0.23488837	0.24406487	-0.26074213	-0.25405174
0.51419705	1.2383901	-1.3056419	1.3167344	-1.2761828	-1.2015358	-1.1831598	1.3520648	-1.2582524	1.4680327	1.3213884	-1.337682	-1.3679348	1.4299594	-1.2853397	-1.3314505
0.4608452	0.83169186	-0.8289805	0.91975373	-0.8793345	-0.8707468	-0.7530482	0.8936466	-0.8953381	0.87524605	0.9231422	-0.79350567	-0.91353357	0.926698	-0.89323646	-0.8872032
0.3570685	0.010242036	-0.03753319	0.041882396	-0.07477864	-0.18159856	0.050345197	0.030130407	-0.035911106	0.02527763	0.07226807	-0.004940679	-0.004878647	0.034758944	-0.022027694	-0.071205266
0.30164513	-0.18594393	0.1716751	-0.17132397	0.1542341	0.0061131353	0.24615249	-0.2326585	0.15269688	-0.2552513	-0.19297327	0.14612404	0.18543644	-0.2404449	0.195274	0.1838387
0.34488535	0.12070783	-0.17218268	0.15510319	-0.19988386	-0.3179993	-0.15527564	0.16418734	-0.17654851	0.16114321	0.17240587	-0.17829356	-0.13815694	0.17059806	-0.13644725	-0.15498772
0.05456256	0.09272172	-0.16291696	0.12358842	-0.152701	-0.24571496	-0.085832015	0.17806342	-0.13886061	0.16973121	0.08947231	-0.11619801	-0.13750938	0.081098676	-0.09700699	-0.14169396
0.1805436	0.12958509	-0.14014582	0.07966302	-0.15347475	-0.21659581	-0.069207855	0.13363905	-0.12498957	0.09851245	0.08182073	-0.10558569	-0.064630575	0.09441464	-0.06549253	-0.07545572
0.22538981	0.21741344	-0.17819095	0.32427952	-0.2919725	-0.3581318	-0.2091863	0.2168954	-0.30164546	0.23390922	0.22802788	-0.21934581	-0.27214482	0.29264483	-0.23208737	-0.23446456
0.28039378	0.0039964044	0.0030930447	0.02964485	-0.05163475	-0.16063516	0.00532838	0.025267283	-0.0032743518	0.018030858	0.018862365	-0.09706836	-0.07339281	0.08932754	-0.008377665	-0.027278665
0.30056933	0.19366485	-0.18071654	0.12931392	-0.16982743	-0.2721308	-0.11400951	0.1327728	-0.20109975	0.11301768	0.14937617	-0.1366872	-0.1289678	0.1650707	-0.21165423	-0.16875194
0.40843344	-0.003732335	0.035199437	-0.032609124	0.005012225	-0.06656834	0.083938956	-0.058079746	0.033457786	-0.11503865	-0.07372754	0.10956299	0.051176153	-0.098211974	0.026256967	0.07798196
0.30070785	-0.08998613	0.15668663	-0.09469466	0.06905544	0.037226733	0.14050114	-0.11065091	0.0769029	-0.17557779	-0.09241037	0.09629914	0.15070221	-0.102602765	0.13409097	0.10937933
-0.04400337	-0.0027003554	-0.032767266	0.048785605	-0.017687652	-0.049399454	0.0155733265	0.054485533	0.02531581	0.07157106	-0.018662661	-0.06483395	-0.054050926	0.027630003	0.014886108	0.031836372
0.36162326	-0.23152457	0.20325412	-0.2643129	0.180448	0.08588436	0.29137462	-0.19047423	0.18830444	-0.27972656	-0.23292187	0.22975948	0.22565491	-0.29508266	0.28901199	0.26265368
0.13598229	0.22631598	-0.26076478	0.22345524	-0.21684808	-0.35372522	-0.2613334	0.2870646	-0.21634237	0.29847613	0.2686031	-0.25404432	-0.24191368	0.28263634	-0.2118026	-0.28584835
0.14724544	0.21952201	-0.18533006	0.25407544	-0.23073755	-0.3087569	-0.16508484	0.2431523	-0.2816503	0.22022948	0.21476053	-0.23739056	-0.27770618	0.27363113	-0.21499708	-0.21943939
-0.022028325	0.23463203	-0.22762577	0.31535506	-0.27183318	-0.29793164	-0.29090497	0.2558457	-0.2519784	0.26123217	0.22705449	-0.2937162	-0.25936767	0.32770646	-0.2381658	-0.31357256
0.23865096	0.10127987	-0.07700059	0.11076275	-0.1839038	-0.1993814	-0.035577506	0.08111161	-0.089969195	0.079896025	0.07728318	-0.039797615	-0.029672038	0.035654683	-0.04541142	-0.12659813
0.10099116	0.08265914	-0.11983855	0.1403331	-0.09646792	-0.19017072	-0.116683885	0.085930556	-0.091293454	0.15825982	0.056898516	-0.076791435	-0.058691725	0.117855884	-0.07740026	-0.07863762
